Name    Cell_number Total_area  Avg_area
Segmented_SmallCells_pAR111-Col-T1#11-10X-1A_Maximumintensityprojection.tif	46	974	21.174	0.071	0
Segmented_SmallCells_pAR111-Col-T1#12-10X-3A_Maximumintensityprojection.tif	58	1232	21.241	0.089	0
Segmented_SmallCells_pAR111-Col-T1#13-10X-1A_Maximumintensityprojection.tif	177	4072	23.006	0.295	0
Segmented_SmallCells_pAR111-Col-T1#14-10X-1A_Maximumintensityprojection.tif	49	1199	24.469	0.087	0
Segmented_SmallCells_pAR111-Col-T1#15-10X-1A_Maximumintensityprojection.tif	34	1687	49.618	0.122	0
Segmented_SmallCells_pAR111-Col-T1#16-10X-1A_Maximumintensityprojection.tif	27	570	21.111	0.041	0
Segmented_SmallCells_pAR111-Col-T1#17-10X-1A_Maximumintensityprojection.tif	90	1641	18.233	0.119	0
Segmented_SmallCells_pAR111-Col-T1#18-10X-1A_Maximumintensityprojection.tif	81	1926	23.778	0.140	0
Segmented_SmallCells_pAR111-Col-T1#19-10X-1A_Maximumintensityprojection.tif	228	5872	25.754	0.426	0
Segmented_SmallCells_pAR111-Col-T1#2-10X-1A_Maximumintensityprojection.tif	32	1468	45.875	0.106	0
Segmented_SmallCells_pAR111-Col-T1#20-10X-1A_Maximumintensityprojection.tif	65	1142	17.569	0.083	0
Segmented_SmallCells_pAR111-Col-T1#21-10X-1A_Maximumintensityprojection.tif	83	4223	50.880	0.306	0
Segmented_SmallCells_pAR111-Col-T1#22-10X-1A_Maximumintensityprojection.tif	81	1410	17.407	0.102	0
Segmented_SmallCells_pAR111-Col-T1#23-10X-1A_Maximumintensityprojection.tif	438	8547	19.514	0.620	0
Segmented_SmallCells_pAR111-Col-T1#24-10X-1A_Maximumintensityprojection.tif	59	1496	25.356	0.109	0
Segmented_SmallCells_pAR111-Col-T1#3-10X-2A_Maximumintensityprojection.tif	52	1908	36.692	0.138	0
Segmented_SmallCells_pAR111-Col-T1#4-10X-2A_Maximumintensityprojection.tif	53	2102	39.660	0.152	0
Segmented_SmallCells_pAR111-Col-T1#5-10X-1A_Maximumintensityprojection.tif	80	1587	19.837	0.115	0
Segmented_SmallCells_pAR111-Col-T1#6-10X-2A_Maximumintensityprojection.tif	25	881	35.240	0.064	0
Segmented_SmallCells_pAR111-Col-T1#7-10X-1A_Maximumintensityprojection.tif	94	1910	20.319	0.139	0
Segmented_SmallCells_pAR111-Col-T1#8-10X-1A_Maximumintensityprojection.tif	251	7593	30.251	0.551	0
Segmented_SmallCells_pAR111-Col-T1#9-10X-1A_Maximumintensityprojection.tif	81	2931	36.185	0.213	0
Segmented_GiantCells_pAR262-Col-T1#13-10X-1A_Maximumintensityprojection.tif	18	2953	164.056	0.153	0
Segmented_GiantCells_pAR262-Col-T1#14-10X-1A_Maximumintensityprojection.tif	30	4725	157.500	0.244	0
Segmented_GiantCells_pAR262-Col-T1#15-10X-1B_Maximumintensityprojection.tif	70	11929	170.414	0.616	0
Segmented_GiantCells_pAR262-Col-T1#2-10X-1A_Maximumintensityprojection.tif	33	5677	172.030	0.293	0
Segmented_GiantCells_pAR262-Col-T1#21-10X-1A_Maximumintensityprojection.tif	19	3038	159.895	0.157	0
Segmented_GiantCells_pAR262-Col-T1#22-10X-1A_Maximumintensityprojection.tif	40	6346	158.650	0.328	0
Segmented_GiantCells_pAR262-Col-T1#23-10X-1A_Maximumintensityprojection.tif	29	4852	167.310	0.251	0
Segmented_GiantCells_pAR262-Col-T1#24-10X-1A_Maximumintensityprojection.tif	40	7088	177.200	0.366	0
Segmented_GiantCells_pAR262-Col-T1#25-10X-1A_Maximumintensityprojection.tif	23	4022	174.870	0.208	0
Segmented_GiantCells_pAR262-Col-T1#27-10X-1A_Maximumintensityprojection.tif	33	5057	153.242	0.261	0
Segmented_GiantCells_pAR262-Col-T1#28-10X-2A_Maximumintensityprojection.tif	25	4289	171.560	0.222	0
Segmented_GiantCells_pAR262-Col-T1#3-10X-1A_Maximumintensityprojection.tif	40	4848	121.200	0.250	0
Segmented_GiantCells_pAR262-Col-T1#30-10X-1A_Maximumintensityprojection.tif	31	5142	165.871	0.266	0
Segmented_GiantCells_pAR262-Col-T1#31-10X-1A_Maximumintensityprojection.tif	29	5378	185.448	0.278	0
Segmented_GiantCells_pAR262-Col-T1#32-10X-1A_Maximumintensityprojection.tif	33	5649	171.182	0.292	0
Segmented_GiantCells_pAR262-Col-T1#4-10X-1A_Maximumintensityprojection.tif	26	4740	182.308	0.245	0
Segmented_GiantCells_pAR262-Col-T1#5-10X-1A_Maximumintensityprojection.tif	22	3159	143.591	0.163	0
Segmented_GiantCells_pAR262-Col-T1#6-10X-1A_Maximumintensityprojection.tif	30	5215	173.833	0.269	0
Segmented_GiantCells_pAR262-Col-T1#7-10X-1A_Maximumintensityprojection.tif	29	5172	178.345	0.267	0
Segmented_GiantCells_pAR262-Col-T1#9-10X-1A_Maximumintensityprojection.tif	21	3495	166.429	0.181	0
Segmented_SmallCells_pAR262-Col-T1#13-10X-1A_Maximumintensityprojection.tif	142	4778	33.648	0.247	0
Segmented_SmallCells_pAR262-Col-T1#14-10X-1A_Maximumintensityprojection.tif	338	8703	25.749	0.450	0
Segmented_SmallCells_pAR262-Col-T1#15-10X-1B_Maximumintensityprojection.tif	493	15620	31.684	0.807	0
Segmented_SmallCells_pAR262-Col-T1#2-10X-1A_Maximumintensityprojection.tif	414	13996	33.807	0.723	0
Segmented_SmallCells_pAR262-Col-T1#21-10X-1A_Maximumintensityprojection.tif	124	4696	37.871	0.243	0
Segmented_SmallCells_pAR262-Col-T1#22-10X-1A_Maximumintensityprojection.tif	267	7437	27.854	0.384	0
Segmented_SmallCells_pAR262-Col-T1#23-10X-1A_Maximumintensityprojection.tif	484	15260	31.529	0.788	0
Segmented_SmallCells_pAR262-Col-T1#24-10X-1A_Maximumintensityprojection.tif	372	12329	33.142	0.637	0
Segmented_SmallCells_pAR262-Col-T1#25-10X-1A_Maximumintensityprojection.tif	151	4520	29.934	0.234	0
Segmented_SmallCells_pAR262-Col-T1#27-10X-1A_Maximumintensityprojection.tif	219	6346	28.977	0.328	0
Segmented_SmallCells_pAR262-Col-T1#28-10X-2A_Maximumintensityprojection.tif	105	2896	27.581	0.150	0
Segmented_SmallCells_pAR262-Col-T1#3-10X-1A_Maximumintensityprojection.tif	288	6262	21.743	0.324	0
Segmented_SmallCells_pAR262-Col-T1#30-10X-1A_Maximumintensityprojection.tif	149	5099	34.221	0.263	0
Segmented_SmallCells_pAR262-Col-T1#31-10X-1A_Maximumintensityprojection.tif	167	4377	26.210	0.226	0
Segmented_SmallCells_pAR262-Col-T1#32-10X-1A_Maximumintensityprojection.tif	168	4811	28.637	0.249	0
Segmented_SmallCells_pAR262-Col-T1#4-10X-1A_Maximumintensityprojection.tif	273	8609	31.535	0.445	0
Segmented_SmallCells_pAR262-Col-T1#5-10X-1A_Maximumintensityprojection.tif	104	2606	25.058	0.135	0
Segmented_SmallCells_pAR262-Col-T1#6-10X-1A_Maximumintensityprojection.tif	242	7969	32.930	0.412	0
Segmented_SmallCells_pAR262-Col-T1#7-10X-1A_Maximumintensityprojection.tif	225	6604	29.351	0.341	0
Segmented_SmallCells_pAR262-Col-T1#9-10X-1A_Maximumintensityprojection.tif	161	4069	25.273	0.210	0
Segmented_GiantCells_pAR254-Col-T1#1-10X-1A_Maximumintensityprojection.tif	29	5063	174.586	0.262	0
Segmented_GiantCells_pAR254-Col-T1#10-10X-1A_Maximumintensityprojection.tif	22	3967	180.318	0.205	0
Segmented_GiantCells_pAR254-Col-T1#11-10X-1A.tif	18	2612	145.111	0.135	0
Segmented_GiantCells_pAR254-Col-T1#12-10X-1A.tif	31	4750	153.226	0.245	0
Segmented_GiantCells_pAR254-Col-T1#13-10X-1A_Maximumintensityprojection.tif	19	2625	138.158	0.136	0
Segmented_GiantCells_pAR254-Col-T1#14-10X-1A_Maximumintensityprojection.tif	31	4059	130.935	0.210	0
Segmented_GiantCells_pAR254-Col-T1#15-10X-1A_Maximumintensityprojection.tif	20	2989	149.450	0.154	0
Segmented_GiantCells_pAR254-Col-T1#16-10X-1A_Maximumintensityprojection.tif	20	3216	160.800	0.166	0
Segmented_GiantCells_pAR254-Col-T1#17-10X-1A_Maximumintensityprojection.tif	34	5602	164.765	0.289	0
Segmented_GiantCells_pAR254-Col-T1#18-10X-1A_Maximumintensityprojection.tif	25	3612	144.480	0.187	0
Segmented_GiantCells_pAR254-Col-T1#19-10X-1A_Maximumintensityprojection.tif	31	4990	160.968	0.258	0
Segmented_GiantCells_pAR254-Col-T1#2-10X-1A_Maximumintensityprojection.tif	35	5765	164.714	0.298	0
Segmented_GiantCells_pAR254-Col-T1#20-10X-1A_Maximumintensityprojection.tif	20	2452	122.600	0.127	0
Segmented_GiantCells_pAR254-Col-T1#21-10X-1A_Maximumintensityprojection.tif	22	3652	166.000	0.189	0
Segmented_GiantCells_pAR254-Col-T1#22-10X-1A_Maximumintensityprojection.tif	24	4472	186.333	0.231	0
Segmented_GiantCells_pAR254-Col-T1#23-10X-1A_Maximumintensityprojection.tif	31	4997	161.194	0.258	0
Segmented_GiantCells_pAR254-Col-T1#24-10X-1A_Maximumintensityprojection.tif	23	3639	158.217	0.188	0
Segmented_GiantCells_pAR254-Col-T1#3-10X-1A_Maximumintensityprojection.tif	30	4789	159.633	0.247	0
Segmented_GiantCells_pAR254-Col-T1#4-10X-1A_Maximumintensityprojection.tif	30	5962	198.733	0.308	0
Segmented_GiantCells_pAR254-Col-T1#5-10X-1A_Maximumintensityprojection.tif	37	5828	157.514	0.301	0
Segmented_GiantCells_pAR254-Col-T1#6-10X-1A_Maximumintensityprojection.tif	34	5825	171.324	0.301	0
Segmented_GiantCells_pAR254-Col-T1#7-10X-1A_Maximumintensityprojection.tif	9	1552	172.444	0.080	0
Segmented_GiantCells_pAR254-Col-T1#8-10X-2A_Maximumintensityprojection.tif	34	5413	159.206	0.280	0
Segmented_GiantCells_pAR254-Col-T1#9-10X-2A_Maximumintensityprojection.tif	25	3943	157.720	0.204	0
Segmented_SmallCells_pAR254-Col-T1#1-10X-1A_Maximumintensityprojection.tif	854	39541	46.301	2.043	0
Segmented_SmallCells_pAR254-Col-T1#10-10X-1A_Maximumintensityprojection.tif	392	11502	29.342	0.594	0
Segmented_SmallCells_pAR254-Col-T1#11-10X-1A.tif	286	7667	26.808	0.396	0
Segmented_SmallCells_pAR254-Col-T1#12-10X-1A.tif	697	18441	26.458	0.953	0
Segmented_SmallCells_pAR254-Col-T1#13-10X-1A_Maximumintensityprojection.tif	398	7241	18.193	0.374	0
Segmented_SmallCells_pAR254-Col-T1#14-10X-1A_Maximumintensityprojection.tif	1006	28834	28.662	1.490	0
Segmented_SmallCells_pAR254-Col-T1#15-10X-1A_Maximumintensityprojection.tif	617	16922	27.426	0.874	0
Segmented_SmallCells_pAR254-Col-T1#16-10X-1A_Maximumintensityprojection.tif	423	10912	25.797	0.564	0
Segmented_SmallCells_pAR254-Col-T1#17-10X-1A_Maximumintensityprojection.tif	522	19412	37.188	1.003	0
Segmented_SmallCells_pAR254-Col-T1#18-10X-1A_Maximumintensityprojection.tif	607	18340	30.214	0.948	0
Segmented_SmallCells_pAR254-Col-T1#19-10X-1A_Maximumintensityprojection.tif	532	18209	34.227	0.941	0
Segmented_SmallCells_pAR254-Col-T1#2-10X-1A_Maximumintensityprojection.tif	587	20121	34.278	1.040	0
Segmented_SmallCells_pAR254-Col-T1#20-10X-1A_Maximumintensityprojection.tif	234	4251	18.167	0.220	0
Segmented_SmallCells_pAR254-Col-T1#21-10X-1A_Maximumintensityprojection.tif	338	9920	29.349	0.513	0
Segmented_SmallCells_pAR254-Col-T1#22-10X-1A_Maximumintensityprojection.tif	329	9427	28.653	0.487	0
Segmented_SmallCells_pAR254-Col-T1#23-10X-1A_Maximumintensityprojection.tif	547	16448	30.069	0.850	0
Segmented_SmallCells_pAR254-Col-T1#24-10X-1A_Maximumintensityprojection.tif	642	15314	23.854	0.791	0
Segmented_SmallCells_pAR254-Col-T1#3-10X-1A_Maximumintensityprojection.tif	516	17471	33.859	0.903	0
Segmented_SmallCells_pAR254-Col-T1#4-10X-1A_Maximumintensityprojection.tif	626	20715	33.091	1.070	0
Segmented_SmallCells_pAR254-Col-T1#5-10X-1A_Maximumintensityprojection.tif	955	31824	33.324	1.644	0
Segmented_SmallCells_pAR254-Col-T1#6-10X-1A_Maximumintensityprojection.tif	419	13966	33.332	0.722	0
Segmented_SmallCells_pAR254-Col-T1#7-10X-1A_Maximumintensityprojection.tif	213	6679	31.357	0.345	0
Segmented_SmallCells_pAR254-Col-T1#8-10X-2A_Maximumintensityprojection.tif	674	22263	33.031	1.150	0
Segmented_SmallCells_pAR254-Col-T1#9-10X-2A_Maximumintensityprojection.tif	497	13727	27.620	0.709	0
Segmented_GiantCells_pAR257-Col-T1#1-10X-1A_Maximumintensityprojection.tif	36	4183	116.194	0.216	0
Segmented_GiantCells_pAR257-Col-T1#10-10X-1A_Maximumintensityprojection.tif	42	6383	151.976	0.330	0
Segmented_GiantCells_pAR257-Col-T1#11-10X-1A_Maximumintensityprojection.tif	16	2276	142.250	0.118	0
Segmented_GiantCells_pAR257-Col-T1#12-10X-1A_Maximumintensityprojection.tif	17	2519	148.176	0.130	0
Segmented_GiantCells_pAR257-Col-T1#13-10X-1A_Maximumintensityprojection.tif	30	3849	128.300	0.199	0
Segmented_GiantCells_pAR257-Col-T1#14-10X-1A_Maximumintensityprojection.tif	5	733	146.600	0.038	0
Segmented_GiantCells_pAR257-Col-T1#15-10X-1A_Maximumintensityprojection.tif	26	4080	156.923	0.211	0
Segmented_GiantCells_pAR257-Col-T1#16-10X-1A_Maximumintensityprojection.tif	26	3764	144.769	0.194	0
Segmented_GiantCells_pAR257-Col-T1#17-10X-1A_Maximumintensityprojection.tif	25	3858	154.320	0.199	0
Segmented_GiantCells_pAR257-Col-T1#19-10X-1A_Maximumintensityprojection.tif	36	5057	140.472	0.261	0
Segmented_GiantCells_pAR257-Col-T1#2-10X-1A_Maximumintensityprojection.tif	24	3325	138.542	0.172	0
Segmented_GiantCells_pAR257-Col-T1#20-10X-1A_Maximumintensityprojection.tif	27	3675	136.111	0.190	0
Segmented_GiantCells_pAR257-Col-T1#22-10X-1A_Maximumintensityprojection.tif	18	2187	121.500	0.113	0
Segmented_GiantCells_pAR257-Col-T1#23-10X-1A_Maximumintensityprojection.tif	37	5264	142.270	0.272	0
Segmented_GiantCells_pAR257-Col-T1#24-10X-1A_Maximumintensityprojection.tif	49	5948	121.388	0.307	0
Segmented_GiantCells_pAR257-Col-T1#25-10X-1B_Maximumintensityprojection.tif	43	6458	150.186	0.334	0
Segmented_GiantCells_pAR257-Col-T1#26-10X-1A_Maximumintensityprojection.tif	38	5873	154.553	0.303	0
Segmented_GiantCells_pAR257-Col-T1#4-10X-1A_Maximumintensityprojection.tif	25	3818	152.720	0.197	0
Segmented_GiantCells_pAR257-Col-T1#5-10X-1A_Maximumintensityprojection.tif	34	5256	154.588	0.272	0
Segmented_GiantCells_pAR257-Col-T1#6-10X-1A_Maximumintensityprojection.tif	44	7017	159.477	0.363	0
Segmented_GiantCells_pAR257-Col-T1#7-10X-1A_Maximumintensityprojection.tif	32	5351	167.219	0.276	0
Segmented_GiantCells_pAR257-Col-T1#8-10X-1A_Maximumintensityprojection.tif	48	6556	136.583	0.339	0
Segmented_GiantCells_pAR257-Col-T1#9-10X-1A_Maximumintensityprojection.tif	28	4062	145.071	0.210	0
Segmented_SmallCells_pAR257-Col-T1#1-10X-1A_Maximumintensityprojection.tif	113	2127	18.823	0.110	0
Segmented_SmallCells_pAR257-Col-T1#10-10X-1A_Maximumintensityprojection.tif	509	18444	36.236	0.953	0
Segmented_SmallCells_pAR257-Col-T1#11-10X-1A_Maximumintensityprojection.tif	390	9909	25.408	0.512	0
Segmented_SmallCells_pAR257-Col-T1#12-10X-1A_Maximumintensityprojection.tif	110	3105	28.227	0.160	0
Segmented_SmallCells_pAR257-Col-T1#13-10X-1A_Maximumintensityprojection.tif	242	5214	21.545	0.269	0
Segmented_SmallCells_pAR257-Col-T1#14-10X-1A_Maximumintensityprojection.tif	75	1463	19.507	0.076	0
Segmented_SmallCells_pAR257-Col-T1#15-10X-1A_Maximumintensityprojection.tif	94	1574	16.745	0.081	0
Segmented_SmallCells_pAR257-Col-T1#16-10X-1A_Maximumintensityprojection.tif	1017	22753	22.373	1.176	0
Segmented_SmallCells_pAR257-Col-T1#17-10X-1A_Maximumintensityprojection.tif	380	10906	28.700	0.564	0
Segmented_SmallCells_pAR257-Col-T1#19-10X-1A_Maximumintensityprojection.tif	435	10425	23.966	0.539	0
Segmented_SmallCells_pAR257-Col-T1#2-10X-1A_Maximumintensityprojection.tif	531	13375	25.188	0.691	0
Segmented_SmallCells_pAR257-Col-T1#20-10X-1A_Maximumintensityprojection.tif	84	1394	16.595	0.072	0
Segmented_SmallCells_pAR257-Col-T1#22-10X-1A_Maximumintensityprojection.tif	30	359	11.967	0.019	0
Segmented_SmallCells_pAR257-Col-T1#23-10X-1A_Maximumintensityprojection.tif	211	4672	22.142	0.241	0
Segmented_SmallCells_pAR257-Col-T1#24-10X-1A_Maximumintensityprojection.tif	237	5123	21.616	0.265	0
Segmented_SmallCells_pAR257-Col-T1#25-10X-1B_Maximumintensityprojection.tif	520	16286	31.319	0.841	0
Segmented_SmallCells_pAR257-Col-T1#26-10X-1A_Maximumintensityprojection.tif	370	8700	23.514	0.450	0
Segmented_SmallCells_pAR257-Col-T1#4-10X-1A_Maximumintensityprojection.tif	451	9809	21.749	0.507	0
Segmented_SmallCells_pAR257-Col-T1#5-10X-1A_Maximumintensityprojection.tif	522	13515	25.891	0.698	0
Segmented_SmallCells_pAR257-Col-T1#6-10X-1A_Maximumintensityprojection.tif	530	17267	32.579	0.892	0
Segmented_SmallCells_pAR257-Col-T1#7-10X-1A_Maximumintensityprojection.tif	590	20740	35.153	1.072	0
Segmented_SmallCells_pAR257-Col-T1#8-10X-1A_Maximumintensityprojection.tif	237	5169	21.810	0.267	0
Segmented_SmallCells_pAR257-Col-T1#9-10X-1A_Maximumintensityprojection.tif	757	19090	25.218	0.986	0
Segmented_GiantCells_pAR307-Col-T1#1-10X-1A_Maximumintensityprojection.tif	40	6839	170.975	0.353	0
Segmented_GiantCells_pAR307-Col-T1#11-10X-1A_Maximumintensityprojection.tif	23	3344	145.391	0.173	0
Segmented_GiantCells_pAR307-Col-T1#12-10X-1A_Maximumintensityprojection.tif	35	4456	127.314	0.230	0
Segmented_GiantCells_pAR307-Col-T1#13-10X-1A_Maximumintensityprojection.tif	48	6082	126.708	0.314	0
Segmented_GiantCells_pAR307-Col-T1#14-10X-1A_Maximumintensityprojection.tif	61	6748	110.623	0.349	0
Segmented_GiantCells_pAR307-Col-T1#15-10X-1A_Maximumintensityprojection.tif	39	4768	122.256	0.246	0
Segmented_GiantCells_pAR307-Col-T1#16-10X-1A_Maximumintensityprojection.tif	55	5971	108.564	0.309	0
Segmented_GiantCells_pAR307-Col-T1#17-10X-1A_Maximumintensityprojection.tif	38	6255	164.605	0.323	0
Segmented_GiantCells_pAR307-Col-T1#18-10X-1A_Maximumintensityprojection.tif	43	7148	166.233	0.369	0
Segmented_GiantCells_pAR307-Col-T1#19-10X-1A_Maximumintensityprojection.tif	59	7139	121.000	0.369	0
Segmented_GiantCells_pAR307-Col-T1#2-10X-1A_Maximumintensityprojection.tif	33	5274	159.818	0.273	0
Segmented_GiantCells_pAR307-Col-T1#20-10X-1A_Maximumintensityprojection.tif	23	3450	150.000	0.178	0
Segmented_GiantCells_pAR307-Col-T1#21-10X-1A_Maximumintensityprojection.tif	25	3494	139.760	0.181	0
Segmented_GiantCells_pAR307-Col-T1#23-10X-1A_Maximumintensityprojection.tif	81	9350	115.432	0.483	0
Segmented_GiantCells_pAR307-Col-T1#3-10X-1A_Maximumintensityprojection.tif	26	3967	152.577	0.205	0
Segmented_GiantCells_pAR307-Col-T1#4-10X-1A_Maximumintensityprojection.tif	40	5316	132.900	0.275	0
Segmented_GiantCells_pAR307-Col-T1#5-10X-1A_Maximumintensityprojection.tif	50	6326	126.520	0.327	0
Segmented_GiantCells_pAR307-Col-T1#6-10X-1A_Maximumintensityprojection.tif	47	5135	109.255	0.265	0
Segmented_GiantCells_pAR307-Col-T1#9-10X-1A_Maximumintensityprojection.tif	69	10139	146.942	0.524	0
Segmented_SmallCells_pAR307-Col-T1#1-10X-1A_Maximumintensityprojection.tif	903	31719	35.126	1.639	0
Segmented_SmallCells_pAR307-Col-T1#11-10X-1A_Maximumintensityprojection.tif	399	13809	34.609	0.714	0
Segmented_SmallCells_pAR307-Col-T1#12-10X-1A_Maximumintensityprojection.tif	471	14302	30.365	0.739	0
Segmented_SmallCells_pAR307-Col-T1#13-10X-1A_Maximumintensityprojection.tif	451	12337	27.355	0.637	0
Segmented_SmallCells_pAR307-Col-T1#14-10X-1A_Maximumintensityprojection.tif	691	21184	30.657	1.095	0
Segmented_SmallCells_pAR307-Col-T1#15-10X-1A_Maximumintensityprojection.tif	483	13143	27.211	0.679	0
Segmented_SmallCells_pAR307-Col-T1#16-10X-1A_Maximumintensityprojection.tif	331	8156	24.640	0.421	0
Segmented_SmallCells_pAR307-Col-T1#17-10X-1A_Maximumintensityprojection.tif	498	16702	33.538	0.863	0
Segmented_SmallCells_pAR307-Col-T1#18-10X-1A_Maximumintensityprojection.tif	582	20622	35.433	1.066	0
Segmented_SmallCells_pAR307-Col-T1#19-10X-1A_Maximumintensityprojection.tif	830	34364	41.402	1.776	0
Segmented_SmallCells_pAR307-Col-T1#2-10X-1A_Maximumintensityprojection.tif	1054	40242	38.180	2.079	0
Segmented_SmallCells_pAR307-Col-T1#20-10X-1A_Maximumintensityprojection.tif	212	7298	34.425	0.377	0
Segmented_SmallCells_pAR307-Col-T1#21-10X-1A_Maximumintensityprojection.tif	920	33039	35.912	1.707	0
Segmented_SmallCells_pAR307-Col-T1#23-10X-1A_Maximumintensityprojection.tif	1024	41087	40.124	2.123	0
Segmented_SmallCells_pAR307-Col-T1#3-10X-1A_Maximumintensityprojection.tif	911	28049	30.789	1.449	0
Segmented_SmallCells_pAR307-Col-T1#4-10X-1A_Maximumintensityprojection.tif	1060	34535	32.580	1.784	0
Segmented_SmallCells_pAR307-Col-T1#5-10X-1A_Maximumintensityprojection.tif	732	23104	31.563	1.194	0
Segmented_SmallCells_pAR307-Col-T1#6-10X-1A_Maximumintensityprojection.tif	898	30411	33.865	1.571	0
Segmented_SmallCells_pAR307-Col-T1#9-10X-1A_Maximumintensityprojection.tif	913	37466	41.036	1.936	0
Segmented_GiantCells_pAR308-Col-T1#1-10X-1A_Maximumintensityprojection.tif	33	5161	156.394	0.267	0
Segmented_GiantCells_pAR308-Col-T1#10-10X-1A_Maximumintensityprojection.tif	37	5844	157.946	0.302	0
Segmented_GiantCells_pAR308-Col-T1#11-10X-1A_Maximumintensityprojection.tif	38	5906	155.421	0.305	0
Segmented_GiantCells_pAR308-Col-T1#12-10X-1A_Maximumintensityprojection.tif	36	5817	161.583	0.301	0
Segmented_GiantCells_pAR308-Col-T1#13-10X-1A_Maximumintensityprojection.tif	27	4261	157.815	0.220	0
Segmented_GiantCells_pAR308-Col-T1#14-10X-1A_Maximumintensityprojection.tif	43	5732	133.302	0.296	0
Segmented_GiantCells_pAR308-Col-T1#15-10X-1A_Maximumintensityprojection.tif	44	6017	136.750	0.311	0
Segmented_GiantCells_pAR308-Col-T1#16-10X-1A_Maximumintensityprojection.tif	16	2574	160.875	0.133	0
Segmented_GiantCells_pAR308-Col-T1#17-10X-1A_Maximumintensityprojection.tif	40	5886	147.150	0.304	0
Segmented_GiantCells_pAR308-Col-T1#18-10X-1A_Maximumintensityprojection.tif	40	6514	162.850	0.337	0
Segmented_GiantCells_pAR308-Col-T1#19-10X-1A_Maximumintensityprojection.tif	36	6005	166.806	0.310	0
Segmented_GiantCells_pAR308-Col-T1#2-10X-1A_Maximumintensityprojection.tif	39	6336	162.462	0.327	0
Segmented_GiantCells_pAR308-Col-T1#20-10X-1A_Maximumintensityprojection.tif	13	2152	165.538	0.111	0
Segmented_GiantCells_pAR308-Col-T1#21-10X-1A_Maximumintensityprojection.tif	34	5506	161.941	0.284	0
Segmented_GiantCells_pAR308-Col-T1#3-10X-1A_Maximumintensityprojection.tif	36	4854	134.833	0.251	0
Segmented_GiantCells_pAR308-Col-T1#4-10X-1A_Maximumintensityprojection.tif	45	6850	152.222	0.354	0
Segmented_GiantCells_pAR308-Col-T1#5-10X-1A_Maximumintensityprojection.tif	44	6646	151.045	0.343	0
Segmented_GiantCells_pAR308-Col-T1#6-10X-1A_Maximumintensityprojection.tif	45	7860	174.667	0.406	0
Segmented_GiantCells_pAR308-Col-T1#7-10X-1A_Maximumintensityprojection.tif	51	6685	131.078	0.345	0
Segmented_GiantCells_pAR308-Col-T1#8-10X-1A_Maximumintensityprojection.tif	34	5157	151.676	0.266	0
Segmented_GiantCells_pAR308-Col-T1#9-10X-1A_Maximumintensityprojection.tif	51	7507	147.196	0.388	0
Segmented_SmallCells_pAR308-Col-T1#1-10X-1A_Maximumintensityprojection.tif	971	37297	38.411	1.927	0
Segmented_SmallCells_pAR308-Col-T1#10-10X-1A_Maximumintensityprojection.tif	1081	44767	41.413	2.313	0
Segmented_SmallCells_pAR308-Col-T1#11-10X-1A_Maximumintensityprojection.tif	952	38210	40.137	1.974	0
Segmented_SmallCells_pAR308-Col-T1#12-10X-1A_Maximumintensityprojection.tif	972	39016	40.140	2.016	0
Segmented_SmallCells_pAR308-Col-T1#13-10X-1A_Maximumintensityprojection.tif	809	29212	36.109	1.509	0
Segmented_SmallCells_pAR308-Col-T1#14-10X-1A_Maximumintensityprojection.tif	981	37330	38.053	1.929	0
Segmented_SmallCells_pAR308-Col-T1#15-10X-1A_Maximumintensityprojection.tif	885	39036	44.108	2.017	0
Segmented_SmallCells_pAR308-Col-T1#16-10X-1A_Maximumintensityprojection.tif	614	14608	23.792	0.755	0
Segmented_SmallCells_pAR308-Col-T1#17-10X-1A_Maximumintensityprojection.tif	953	32446	34.046	1.676	0
Segmented_SmallCells_pAR308-Col-T1#18-10X-1A_Maximumintensityprojection.tif	1050	37633	35.841	1.944	0
Segmented_SmallCells_pAR308-Col-T1#19-10X-1A_Maximumintensityprojection.tif	888	37580	42.320	1.942	0
Segmented_SmallCells_pAR308-Col-T1#2-10X-1A_Maximumintensityprojection.tif	882	32851	37.246	1.697	0
Segmented_SmallCells_pAR308-Col-T1#20-10X-1A_Maximumintensityprojection.tif	401	12183	30.382	0.629	0
Segmented_SmallCells_pAR308-Col-T1#21-10X-1A_Maximumintensityprojection.tif	726	23698	32.642	1.224	0
Segmented_SmallCells_pAR308-Col-T1#3-10X-1A_Maximumintensityprojection.tif	739	27637	37.398	1.428	0
Segmented_SmallCells_pAR308-Col-T1#4-10X-1A_Maximumintensityprojection.tif	947	39610	41.827	2.047	0
Segmented_SmallCells_pAR308-Col-T1#5-10X-1A_Maximumintensityprojection.tif	1336	53504	40.048	2.765	0
Segmented_SmallCells_pAR308-Col-T1#6-10X-1A_Maximumintensityprojection.tif	933	34304	36.767	1.772	0
Segmented_SmallCells_pAR308-Col-T1#7-10X-1A_Maximumintensityprojection.tif	1817	69016	37.983	3.566	0
Segmented_SmallCells_pAR308-Col-T1#8-10X-1A_Maximumintensityprojection.tif	796	29709	37.323	1.535	0
Segmented_SmallCells_pAR308-Col-T1#9-10X-1A_Maximumintensityprojection.tif	1076	48546	45.117	2.508	0

